identity	surface	tier	status	target	owner	limits	proof	subgroup
completion:Global:continue	continue	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/index/project_symbol_index.asm	continue	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Global:else	else	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/index/project_symbol_index.asm	else	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Global:false	false	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/index/project_symbol_index.asm	Bool.false	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Global:for	for	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/index/project_symbol_index.asm	for item in values	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Global:if	if	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/index/project_symbol_index.asm	if condition	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Global:in	in	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/index/project_symbol_index.asm	in	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Global:loop	loop	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/index/project_symbol_index.asm	loop	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Global:return	return	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/index/project_symbol_index.asm	return	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Global:scan	scan	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/index/project_symbol_index.asm	scan() -> Text	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Global:start	start	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/index/project_symbol_index.asm	start()	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Global:true	true	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/index/project_symbol_index.asm	Bool.true	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Global:while	while	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/index/project_symbol_index.asm	while condition	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:List:clear	clear	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/collections/g007_source_vertical.inc	List<T>.clear() -> Unit	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:List:get	get	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/collections/g007_source_vertical.inc	List<T>.get(index: Int) -> Option<T>	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:List:length	length	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/collections/g007_source_vertical.inc	List<T>.length() -> Int	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:List:pop	pop	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/collections/g007_source_vertical.inc	List<T>.pop() -> Option<T>	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:List:push	push	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/collections/g007_source_vertical.inc	List<T>.push(value: T) -> Unit	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:List:swapRemove	swapRemove	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/collections/g007_source_vertical.inc	List<T>.swapRemove(index: Int) -> T	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Matrix:add	add	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/structural/legacy_source_verticals.asm	Matrix<T>.add(other: Matrix<T>) -> Matrix<T>	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Matrix:at	at	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/structural/legacy_source_verticals.asm	Matrix<T>.at(row: Int, column: Int) -> T	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Matrix:column	column	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/structural/legacy_source_verticals.asm	Matrix<T>.column(index: Int) -> VectorView<T>	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Matrix:columns	columns	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/structural/legacy_source_verticals.asm	Matrix<T>.columns() -> Int	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Matrix:contiguous	contiguous	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/structural/legacy_source_verticals.asm	MatrixView<T>.contiguous() -> Matrix<T>	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Matrix:matmul	matmul	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/structural/legacy_source_verticals.asm	Matrix<T>.matmul(other: Matrix<T>) -> Matrix<T>	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Matrix:max	max	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/structural/legacy_source_verticals.asm	Matrix<T>.max() -> T	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Matrix:min	min	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/structural/legacy_source_verticals.asm	Matrix<T>.min() -> T	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Matrix:row	row	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/structural/legacy_source_verticals.asm	Matrix<T>.row(index: Int) -> VectorView<T>	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Matrix:rows	rows	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/structural/legacy_source_verticals.asm	Matrix<T>.rows() -> Int	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Matrix:set	set	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/structural/legacy_source_verticals.asm	Matrix<T>.set(row: Int, column: Int, value: T) -> Matrix<T>	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Matrix:sum	sum	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/structural/legacy_source_verticals.asm	Matrix<T>.sum() -> T	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Matrix:transposeView	transposeView	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/structural/legacy_source_verticals.asm	Matrix<T>.transposeView() -> MatrixView<T>	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Text:byteLength	byteLength	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/parser/text_char_bytes_api_contract.asm	Text.byteLength() -> Int	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Text:codepointCount	codepointCount	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/parser/text_char_bytes_api_contract.asm	Text.codepointCount() -> Int	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Text:contains	contains	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/parser/text_char_bytes_api_contract.asm	Text.contains(needle: Text) -> Bool	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Text:endsWith	endsWith	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/parser/text_char_bytes_api_contract.asm	Text.endsWith(suffix: Text) -> Bool	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Text:isEmpty	isEmpty	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/parser/text_char_bytes_api_contract.asm	Text.isEmpty() -> Bool	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Text:lower	lower	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/parser/text_char_bytes_api_contract.asm	Text.lower() -> Text	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Text:split	split	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/parser/text_char_bytes_api_contract.asm	Text.split(separator: Text) -> List<Text>	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Text:startsWith	startsWith	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/parser/text_char_bytes_api_contract.asm	Text.startsWith(prefix: Text) -> Bool	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Text:trim	trim	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/parser/text_char_bytes_api_contract.asm	Text.trim() -> Text	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Text:upper	upper	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/parser/text_char_bytes_api_contract.asm	Text.upper() -> Text	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:Button.new(label)	Button.new(label)	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Cria botão com estado e eventos. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:Canvas.create(width, height)	Canvas.create(width, height)	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Cria superfície de desenho. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:Chart.bar(categories, values)	Chart.bar(categories, values)	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Cria barras. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:Chart.histogram(values, bins)	Chart.histogram(values, bins)	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Cria histograma. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:Chart.line(series)	Chart.line(series)	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Cria gráfico de linhas. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:Chart.scatter(points)	Chart.scatter(points)	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Cria scatter plot. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:Console.scan()	Console.scan()	TARGET_GATED	TARGET_OR_ENVIRONMENT_JUSTIFIED	x86_64-systemv-elf-linux	corrected-catalog:G018.md	The admitted immediate Console-result chain Text.console().scan() emits the canonical live Console input owner with binding/pending identity. Runtime requires a registered live frontend and normalized input events; this headless mission cannot count it as executed. Text.scan mock/replay is proved separately. Named Console binding calls are outside the existing immediate-chain profile. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:Label.new(text)	Label.new(text)	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Cria texto estático. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:Layout.column(children)	Layout.column(children)	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Organiza verticalmente. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:Layout.grid(spec, children)	Layout.grid(spec, children)	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Organiza em grelha. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:Layout.row(children)	Layout.row(children)	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Organiza horizontalmente. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:RED.color()	RED.color()	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	The corrected G018 explicitly identifies RED.color as a fixture/contract rather than a complete style system. The nominal public Color constructors/roles have separate executed rows; no RED value constructor is invented. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:TextInput.new(value)	TextInput.new(value)	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Cria campo editável com Unicode/input. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:Window.create(options)	Window.create(options)	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Cria janela nativa com tamanho, título e flags. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:canvas.circle(center, radius, paint)	canvas.circle(center, radius, paint)	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Desenha círculo. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:canvas.clear(color)	canvas.clear(color)	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Preenche superfície. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:canvas.image(image, destination)	canvas.image(image, destination)	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Compõe imagem. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:canvas.line(from, to, paint)	canvas.line(from, to, paint)	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Desenha segmento. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:canvas.rectangle(rect, paint)	canvas.rectangle(rect, paint)	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Desenha/preenche retângulo. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:canvas.text(text, position, font, paint)	canvas.text(text, position, font, paint)	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Renderiza texto. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:chart.axis(axis, options)	chart.axis(axis, options)	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Configura escala, label e limites. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:chart.legend(options)	chart.legend(options)	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Configura legenda. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:chart.render(canvas)	chart.render(canvas)	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Renderiza numa superfície. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:chart.title(text)	chart.title(text)	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Define título. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:event.key()	event.key()	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Obtém key event tipado. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:event.kind()	event.kind()	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Classifica key, pointer, resize, close, focus, etc. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:event.pointer()	event.pointer()	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Obtém posição, botão e wheel. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:event.preventDefault()	event.preventDefault()	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Controla comportamento apenas onde contrato permitir. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:event.resize()	event.resize()	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Obtém novas dimensões. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:event.textInput()	event.textInput()	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Obtém texto já processado pelo sistema de input. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:widget.accessibility()	widget.accessibility()	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Expõe role/name/state. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
